::NC_058066.1:1153398-1165634	XP_044163415.1	89.583	240	23	1	1421	708	1	240	1.87e-129	407
::NC_058066.1:1153398-1165634	XP_044168985.1	88.210	229	25	1	1403	723	92	320	2.69e-120	384
::NC_058066.1:1153398-1165634	XP_044164731.1	68.443	244	75	1	1403	678	546	789	7.78e-94	325
::NC_058066.1:1153398-1165634	XP_044164730.1	68.443	244	75	1	1403	678	558	801	9.64e-94	325
::NC_058066.1:1153398-1165634	XP_044177321.1	89.855	138	14	0	1076	663	1	138	1.04e-81	266
::NC_058066.1:1153403-1165634	XP_044163415.1	89.583	240	23	1	1416	703	1	240	1.87e-129	407
::NC_058066.1:1153403-1165634	XP_044168985.1	88.210	229	25	1	1398	718	92	320	2.69e-120	384
::NC_058066.1:1153403-1165634	XP_044164731.1	68.443	244	75	1	1398	673	546	789	7.78e-94	325
::NC_058066.1:1153403-1165634	XP_044164730.1	68.443	244	75	1	1398	673	558	801	9.63e-94	325
::NC_058066.1:1153403-1165634	XP_044177321.1	89.855	138	14	0	1071	658	1	138	1.04e-81	266
::NC_058066.1:1153409-1165634	XP_044163415.1	89.583	240	23	1	1410	697	1	240	1.86e-129	407
::NC_058066.1:1153409-1165634	XP_044168985.1	88.210	229	25	1	1392	712	92	320	2.69e-120	384
::NC_058066.1:1153409-1165634	XP_044164731.1	68.443	244	75	1	1392	667	546	789	7.78e-94	325
::NC_058066.1:1153409-1165634	XP_044164730.1	68.443	244	75	1	1392	667	558	801	9.63e-94	325
::NC_058066.1:1153409-1165634	XP_044177321.1	89.855	138	14	0	1065	652	1	138	1.04e-81	266
::NC_058066.1:1154206-1155609	XP_044163415.1	90.196	204	20	0	613	2	1	204	2.10e-118	347
::NC_058066.1:1154206-1155609	XP_044168985.1	89.899	198	20	0	595	2	92	289	7.58e-114	338
::NC_058066.1:1154206-1155609	XP_044175405.1	88.742	151	17	0	595	143	46	196	1.65e-79	247
::NC_058066.1:1154206-1155609	XP_044164731.1	67.677	198	64	0	595	2	546	743	1.81e-77	258
::NC_058066.1:1154206-1155609	XP_044164730.1	67.677	198	64	0	595	2	558	755	2.07e-77	258
::NC_058066.1:1155786-1165634	XP_044182571.1	71.014	69	20	0	2298	2504	97	165	3.40e-42	102
