::Porites_evermani_scaffold_1:1084867-1089422	::Pocillopora_meandrina_HIv1___Sc0000021:6201404-6204245	87.352	253	26	5	950	1199	1705	1954	1.51e-78	296
::Porites_evermani_scaffold_1000:165-4794	::Pocillopora_meandrina_HIv1___Sc0000003:1124110-1124552	88.889	252	8	3	3558	3796	63	307	6.10e-90	334
::Porites_evermani_scaffold_1014:106186-109731	::Pocillopora_meandrina_HIv1___xfSc0000092:25088-34291	89.313	131	14	0	1116	1246	7184	7314	2.76e-42	174
::Porites_evermani_scaffold_102:29596-40269	::Pocillopora_meandrina_HIv1___Sc0000021:6201404-6204245	83.133	249	32	6	9685	9925	1954	1708	1.96e-62	242
::Porites_evermani_scaffold_1025:3986-7543	::Pocillopora_meandrina_HIv1___Sc0000023:4021891-4022740	75.484	620	74	13	2183	2798	1	546	1.03e-123	445
::Porites_evermani_scaffold_1033:105112-105459	::Pocillopora_meandrina_HIv1___Sc0000002:13783747-13787660	80.208	288	49	6	63	347	285	3	5.93e-64	243
::Porites_evermani_scaffold_1041:107619-112502	::Pocillopora_meandrina_HIv1___Sc0000021:6201404-6204245	89.388	245	17	4	2329	2571	1952	1715	1.73e-84	315
::Porites_evermani_scaffold_106:143305-151344	::Pocillopora_meandrina_HIv1___Sc0000034:2035403-2045799	87.234	141	17	1	6270	6409	587	727	7.66e-41	170
::Porites_evermani_scaffold_107:496555-507485	::Pocillopora_meandrina_HIv1___Sc0000018:1543112-1577156	87.568	185	22	1	5250	5434	26444	26261	1.55e-57	227
::Porites_evermani_scaffold_109:169067-186430	::Pocillopora_meandrina_HIv1___Sc0000010:3794341-3794940	88.889	180	20	0	1990	2169	349	170	4.74e-60	235
::Porites_evermani_scaffold_1093:135387-138703	::Pocillopora_meandrina_HIv1___Sc0000010:11732681-11746782	81.522	276	46	2	858	1128	7422	7697	1.86e-69	264
::Porites_evermani_scaffold_11:221832-225040	::Pocillopora_meandrina_HIv1___Sc0000018:3348982-3349901	72.843	707	182	5	2321	3019	3	707	4.22e-109	397
::Porites_evermani_scaffold_110:130225-138728	::Pocillopora_meandrina_HIv1___Sc0000028:3565184-3606544	73.633	311	71	4	6161	6464	4955	5261	1.28e-44	184
::Porites_evermani_scaffold_1129:120124-123280	::Pocillopora_meandrina_HIv1___Sc0000007:13011707-13013842	73.674	528	139	0	1919	2446	972	1499	6.16e-88	326
::Porites_evermani_scaffold_1132:98094-100905	::Pocillopora_meandrina_HIv1___Sc0000007:430912-431398	83.735	166	26	1	734	898	480	315	2.19e-42	175
::Porites_evermani_scaffold_1132:104997-113796	::Pocillopora_meandrina_HIv1___Sc0000003:17654639-17713956	82.090	201	36	0	1782	1982	24847	24647	4.95e-50	201
::Porites_evermani_scaffold_1133:37343-39120	::Pocillopora_meandrina_HIv1___Sc0000042:1816147-1817004	85.859	297	29	2	677	961	295	590	3.02e-95	350
::Porites_evermani_scaffold_1133:81728-84515	::Pocillopora_meandrina_HIv1___Sc0000007:5058899-5066197	83.133	166	27	1	1834	1998	4638	4803	2.64e-41	170
::Porites_evermani_scaffold_1133:35065-39121	::Pocillopora_meandrina_HIv1___Sc0000042:1816147-1817004	86.441	295	28	1	655	937	295	589	1.34e-97	359
::Porites_evermani_scaffold_114:2332-2559	::Pocillopora_meandrina_HIv1___Sc0000002:18637762-18638075	86.344	227	31	0	1	227	307	81	2.69e-72	270
::Porites_evermani_scaffold_1141:135157-135808	::Pocillopora_meandrina_HIv1___Sc0000021:6201404-6204245	82.000	250	39	6	195	440	1954	1707	8.88e-59	227
