::NC_058066.1:1153398-1165634	::Porites_evermani_scaffold_3148:28244-29656	83.389	301	31	6	6297	6597	724	443	3.85e-82	308
::NC_058066.1:1153403-1165634	::Porites_evermani_scaffold_3148:28244-29656	83.389	301	31	6	6292	6592	724	443	3.85e-82	308
::NC_058066.1:1153409-1165634	::Porites_evermani_scaffold_3148:28244-29656	83.389	301	31	6	6286	6586	724	443	3.85e-82	308
::NC_058066.1:1154206-1155609	::Porites_evermani_scaffold_1988:0-18022	87.500	152	16	1	597	748	8311	8163	1.02e-46	187
::NC_058066.1:1155786-1165634	::Porites_evermani_scaffold_3148:28244-29656	83.389	301	31	6	3909	4209	724	443	3.10e-82	308
::NC_058066.1:1256162-1264306	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	5491	5811	1411	1107	5.28e-91	337
::NC_058066.1:1256162-1265605	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	5491	5811	1411	1107	6.13e-91	337
::NC_058066.1:1256162-1265914	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	5491	5811	1411	1107	6.33e-91	337
::NC_058066.1:1257059-1264306	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	4594	4914	1411	1107	4.70e-91	337
::NC_058066.1:1257059-1265605	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	4594	4914	1411	1107	5.54e-91	337
::NC_058066.1:1257059-1265914	::Porites_evermani_scaffold_893:158367-160847	83.489	321	37	4	4594	4914	1411	1107	5.75e-91	337
::NC_058066.1:4081072-4083579	::Porites_evermani_scaffold_1918:62726-65772	88.068	176	17	2	661	833	2685	2511	1.09e-55	218
::NC_058066.1:6494385-6502436	::Porites_evermani_scaffold_4500:18906-24494	80.738	244	31	6	5291	5526	4383	4148	1.23e-54	216
::NC_058066.1:6494906-6502436	::Porites_evermani_scaffold_4500:18906-24494	80.738	244	31	6	4770	5005	4383	4148	1.15e-54	216
::NC_058066.1:6494927-6502436	::Porites_evermani_scaffold_4500:18906-24494	80.738	244	31	6	4749	4984	4383	4148	1.15e-54	216
::NC_058066.1:6513667-6521112	::Porites_evermani_scaffold_4348:21512-22866	75.904	415	65	15	6020	6414	254	653	8.74e-69	262
::NC_058066.1:7765329-7765996	::Porites_evermani_scaffold_4761:10925-21122	86.093	151	20	1	323	472	9146	8996	3.01e-43	175
::NC_058066.1:13883117-13883715	::Porites_evermani_scaffold_1433:54105-56607	77.016	248	33	6	85	327	242	14	1.49e-46	186
::NC_058066.1:18707870-18727186	::Porites_evermani_scaffold_55:537937-548874	68.523	1131	314	15	12646	13746	1368	2486	2.95e-111	406
::NC_058066.1:18803234-18803633	::Porites_evermani_scaffold_4761:10925-21122	84.768	151	22	1	80	229	9147	8997	9.11e-41	166
::NC_058066.1:19857404-19860837	::Porites_evermani_scaffold_1222:30864-33816	88.969	417	45	1	249	664	1042	626	2.88e-153	542
::NC_058066.1:19904646-19905909	::Porites_evermani_scaffold_665:207018-211269	77.230	527	89	7	288	783	3088	3614	5.42e-113	407
::NC_058066.1:22012346-22016185	::Porites_evermani_scaffold_1693:70094-83564	81.489	497	54	7	465	936	636	153	7.58e-136	485
::NC_058066.1:23936629-23938670	::Porites_evermani_scaffold_3176:33336-48974	79.397	199	24	4	602	786	11018	11213	3.30e-42	172
::NC_058066.1:23936633-23938670	::Porites_evermani_scaffold_3176:33336-48974	79.397	199	24	4	598	782	11018	11213	3.30e-42	172
::NC_058066.1:28249820-28250800	::Porites_evermani_scaffold_1656:13542-15454	90.977	133	12	0	823	955	1556	1424	7.11e-47	187
::NC_058066.1:34877276-34879169	::Porites_evermani_scaffold_879:34293-51848	86.626	486	60	2	1096	1581	5847	5367	6.28e-165	580
::NC_058066.1:38779085-38786760	::Porites_evermani_scaffold_194:44303-49447	83.616	177	24	3	1204	1375	5091	4915	8.44e-44	180
::NC_058066.1:2592051-2593137	::Porites_evermani_scaffold_3148:28244-29656	85.152	330	34	4	167	495	731	416	3.35e-102	370
::NC_058066.1:6496996-6504378	::Porites_evermani_scaffold_4500:18906-24494	80.738	244	31	6	2680	2915	4383	4148	1.13e-54	216
::NC_058066.1:7798579-7800406	::Porites_evermani_scaffold_3535:40402-42252	88.966	145	16	0	1169	1313	1569	1713	1.10e-47	190
::NC_058066.1:10298303-10300412	::Porites_evermani_scaffold_893:158367-160847	87.013	308	36	4	878	1184	1106	1410	3.41e-99	361
::NC_058066.1:18703537-18705068	::Porites_evermani_scaffold_112:486547-487163	79.008	262	52	3	1146	1406	270	11	8.06e-55	214
::NC_058066.1:18703963-18705068	::Porites_evermani_scaffold_112:486547-487163	79.008	262	52	3	720	980	270	11	5.78e-55	214
::NC_058066.1:21869071-21872163	::Porites_evermani_scaffold_1470:3143-5228	91.160	181	13	3	817	994	879	699	9.69e-64	244
::NC_058066.1:21869683-21874563	::Porites_evermani_scaffold_1470:3143-5228	91.160	181	13	3	205	382	879	699	1.53e-63	244
::NC_058066.1:23112569-23113099	::Porites_evermani_scaffold_416:233965-241931	87.135	171	16	1	360	530	289	453	3.30e-54	211
::NC_058066.1:24957293-24958651	::Porites_evermani_scaffold_14:833563-838722	75.887	423	96	2	31	452	3385	3802	6.24e-81	300
::NC_058066.1:27027092-27032888	::Porites_evermani_scaffold_49:425929-428058	89.529	191	20	0	1220	1410	834	644	1.01e-66	255
::NC_058066.1:29848060-29850362	::Porites_evermani_scaffold_3245:46042-50302	91.534	189	13	1	1106	1291	3830	3642	6.31e-71	268
::NC_058066.1:29854062-29855337	::Porites_evermani_scaffold_5771:5673-9732	80.105	191	20	5	720	906	2215	2039	8.71e-41	168
::NC_058066.1:32693947-32695517	::Porites_evermani_scaffold_3698:29242-39683	95.495	111	5	0	687	797	1767	1877	5.95e-44	178
::NC_058066.1:34379469-34381549	::Porites_evermani_scaffold_1265:47321-52306	84.825	257	32	4	83	337	3396	3647	1.10e-73	277
::NC_058066.1:36066014-36069217	::Porites_evermani_scaffold_3748:5985-23291	93.991	233	13	1	404	635	5687	5455	7.71e-97	354
::NC_058066.1:1916540-1917065	::Porites_evermani_scaffold_4204:12389-23341	85.256	156	19	2	263	416	4877	4724	8.21e-43	173
::NC_058066.1:2366592-2367605	::Porites_evermani_scaffold_5686:1459-1774	96.564	291	8	1	1	289	25	315	2.92e-134	478
::NC_058066.1:3162445-3163011	::Porites_evermani_scaffold_2351:3750-21043	88.947	190	19	1	331	518	12112	12301	4.90e-65	246
::NC_058066.1:3575164-3575615	::Porites_evermani_scaffold_2351:3750-21043	88.947	190	19	1	49	236	12301	12112	3.87e-65	246
::NC_058066.1:3743299-3745562	::Porites_evermani_scaffold_2044:85567-86551	89.736	341	31	2	1926	2263	524	863	2.63e-126	453
::NC_058066.1:8162785-8163052	::Porites_evermani_scaffold_416:233965-241931	89.344	244	20	2	28	267	289	530	1.21e-87	320
::NC_058066.1:8217877-8218158	::Porites_evermani_scaffold_251:131351-135625	90.036	281	11	2	1	281	3072	2809	1.05e-107	388
::NC_058066.1:9458392-9458720	::Porites_evermani_scaffold_1249:81586-84793	91.875	160	12	1	24	182	160	1	2.57e-59	227
::NC_058066.1:10632557-10633777	::Porites_evermani_scaffold_972:142382-143379	87.162	148	18	1	1032	1179	584	730	4.60e-44	178
::NC_058066.1:11570579-11571249	::Porites_evermani_scaffold_3748:5985-23291	94.421	233	12	1	5	236	5687	5455	1.28e-98	359
::NC_058066.1:11985121-11985884	::Porites_evermani_scaffold_2246:28630-32564	89.922	129	11	1	637	763	3579	3451	1.21e-42	172
::NC_058066.1:15191213-15191847	::Porites_evermani_scaffold_880:1393-5500	90.101	596	50	3	42	634	2350	2939	0.0	804
::NC_058066.1:15469910-15470216	::Porites_evermani_scaffold_972:142382-143379	89.796	147	15	0	2	148	584	730	1.16e-50	198
::NC_058066.1:17256282-17257204	::Porites_evermani_scaffold_2137:33485-36097	71.429	504	73	10	409	908	611	175	1.37e-74	279
::NC_058066.1:17474777-17474988	::Porites_evermani_scaffold_935:81426-83092	83.886	211	25	6	1	206	1277	1071	4.27e-54	209
::NC_058066.1:17578299-17579249	::Porites_evermani_scaffold_972:142382-143379	91.489	141	12	0	252	392	730	590	3.13e-51	201
::NC_058066.1:18008499-18010352	::Porites_evermani_scaffold_1265:47321-52306	85.271	258	27	5	1557	1809	3647	3396	2.30e-75	282
::NC_058066.1:18577428-18577766	::Porites_evermani_scaffold_2662:56147-56688	83.459	266	34	5	50	311	260	1	8.69e-72	269
::NC_058066.1:20108910-20109220	::Porites_evermani_scaffold_416:233965-241931	87.900	281	24	2	3	279	563	289	6.93e-98	354
