XP_022780522.1	Peve_00013381	67.698	873	240	9	22	876	22	870	0.0	1194
XP_022806003.1	Peve_00004756	73.803	1065	234	9	1	1057	1	1028	0.0	1485
XP_020601163.1	Peve_00004756	80.552	869	149	6	316	1173	141	1000	0.0	1408
XP_058973250.1	Peve_00013381	69.017	865	234	8	22	868	22	870	0.0	1214
XP_044168784.1	Peve_00013381	73.310	858	196	7	32	869	26	870	0.0	1286
XP_044168785.1	Peve_00013381	73.310	858	196	7	32	869	26	870	0.0	1286
XP_044168786.1	Peve_00013381	73.310	858	196	7	32	869	26	870	0.0	1286
XP_029187700.2	Peve_00004756	83.802	889	118	8	105	968	141	1028	0.0	1509
XP_029187701.2	Peve_00004756	83.802	889	118	8	104	967	141	1028	0.0	1509
XP_032223626.2	Peve_00013381	57.956	861	328	10	31	876	29	870	0.0	988
XP_048580936.1	Peve_00004756	60.541	887	326	9	175	1057	162	1028	0.0	1107
NP_001177900.1	Peve_00013381	47.317	820	397	9	30	823	22	832	0.0	772
