XP_048586343.1	XP_044180128.1	39.936	1242	667	21	1	1199	11	1216	0.0	866
XP_048586342.1	XP_044180128.1	40.064	1243	671	21	1	1206	11	1216	0.0	867
XP_048586341.1	XP_044180128.1	40.949	1243	683	21	1	1229	11	1216	0.0	900
XP_048586340.1	XP_044180128.1	40.949	1243	683	21	1	1229	11	1216	0.0	900
XP_044169597.1	XP_044169597.1	100.000	81	0	0	1	81	1	81	5.76e-58	172
XP_044169596.1	XP_044169596.1	100.000	120	0	0	1	120	1	120	2.51e-88	252
XP_044169589.1	XP_044169589.1	100.000	235	0	0	1	235	1	235	8.67e-177	485
XP_044169588.1	XP_044169588.1	100.000	221	0	0	1	221	1	221	5.75e-163	449
XP_044169587.1	XP_044169587.1	100.000	293	0	0	1	293	1	293	0.0	601
XP_044169586.1	XP_044169586.1	100.000	298	0	0	1	298	1	298	0.0	612
XP_044169585.1	XP_044169585.1	100.000	301	0	0	1	301	1	301	0.0	615
XP_058961426.1	XP_044180128.1	64.393	1202	423	5	11	1210	16	1214	0.0	1624
XP_020614458.1	XP_044180128.1	65.275	982	335	4	1	977	6	986	0.0	1347
XP_020614470.1	XP_044180128.1	70.531	207	60	1	5	211	1011	1216	1.26e-99	313
XP_022804039.1	XP_044180128.1	64.003	1214	430	6	1	1211	6	1215	0.0	1627
XP_044180128.1	XP_044180128.1	100.000	1216	0	0	1	1216	1	1216	0.0	2523
