PFX15972.1	XP_029197160.2	45.130	1150	588	13	570	1691	2	1136	0.0	983
PFX27170.1	XP_044163478.1	56.374	910	315	14	2	893	7	852	0.0	940
PFX27173.1	XP_044163479.1	54.342	1117	384	23	258	1272	388	1480	0.0	1048
XP_020615803.1	XP_044163478.1	64.029	1529	518	18	1	1509	1	1517	0.0	1849
XP_020618184.1	XP_044163478.1	67.208	616	197	3	17	630	22	634	0.0	850
XP_058948551.1	XP_044163479.1	59.124	1529	559	27	815	2302	32	1535	0.0	1704
XP_058948552.1	XP_044163479.1	58.600	1529	567	28	20	1507	32	1535	0.0	1652
XP_058954959.1	XP_029197160.2	47.368	1140	553	18	1	1110	1	1123	0.0	1003
XP_058962931.1	XP_044163479.1	59.502	1526	560	24	20	1509	32	1535	0.0	1687
XP_058962933.1	XP_044163479.1	56.801	1463	576	23	1	1430	115	1554	0.0	1506
XP_029200877.2	XP_029200874.2	100.000	1010	0	0	1	1010	79	1088	0.0	2107
XP_029200878.2	XP_029200874.2	100.000	1010	0	0	1	1010	79	1088	0.0	2107
XP_048588183.1	XP_044163479.1	44.180	1555	767	32	12	1505	20	1534	0.0	1124
XP_048588184.1	XP_044163479.1	44.180	1555	767	32	12	1505	20	1534	0.0	1124
XP_048588185.1	XP_044163479.1	42.455	1458	740	31	1	1397	115	1534	0.0	997
XP_048588186.1	XP_044163479.1	42.455	1458	740	31	1	1397	115	1534	0.0	997
NP_001182502.1	XP_044163479.1	34.783	1104	577	27	41	1108	28	1024	1.30e-168	556
XP_032232624.2	XP_029197160.2	36.899	645	354	14	1265	1879	1311	1932	8.01e-98	352
XP_058962934.1	XP_044163479.1	59.136	1527	562	26	20	1507	32	1535	0.0	1711
